"gene_name"	"n_syn"	"n_mis"	"n_non"	"n_spl"	"n_ind"	"wmis_cv"	"wnon_cv"	"wspl_cv"	"wind_cv"	"pmis_cv"	"ptrunc_cv"	"pallsubs_cv"	"pind_cv"	"qmis_cv"	"qtrunc_cv"	"qallsubs_cv"	"qind_cv"	"pglobal_cv"	"qglobal_cv"
"MS4A6E"	0	0	0	0	0	0	0	0	0	0.950265003383898	0.987456159122273	0.997933289979629	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997862882071	0.999999999886752
"LYRM4"	0	0	0	0	0	0	0	0	0	0.949586973922899	0.990676871960272	0.997935135115691	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997866697672	0.999999999886752
"MRPS18C"	0	0	0	0	0	0	0	0	0	0.952000252363158	0.981999552443428	0.997935883658285	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997868244628	0.999999999886752
"FKSG62"	0	0	0	0	0	0	0	0	0	0.948887814692404	0.996192425848523	0.99793611687095	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997868726477	0.999999999886752
"C10orf85"	0	0	0	0	0	0	0	0	0	0.949279848656779	0.992617680538162	0.997936138768979	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997868771718	0.999999999886752
"DEFB125"	0	0	0	0	0	0	0	0	0	0.949695213211191	0.990286397408787	0.997937875661672	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997872358616	0.999999999886752
"GAGE1"	0	0	0	0	0	0	0	0	0	0.950818600897883	0.985685941177509	0.997939048502229	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997874778967	0.999999999886752
"TP53TG3B"	0	0	0	0	0	0	0	0	0	0.950055787810077	0.988640336855831	0.997939091039785	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997874866725	0.999999999886752
"TP53TG3C"	0	0	0	0	0	0	0	0	0	0.950055787810077	0.988640336855831	0.997939091039785	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997874866725	0.999999999886752
"HIGD2A"	0	0	0	0	0	0	0	0	0	0.949876356696548	0.989492457798569	0.997939587456044	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997875890726	0.999999999886752
"HIST1H4B"	0	0	0	0	0	0	0	0	0	0.949914145705678	0.989319011711009	0.997939682527696	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999787608681	0.999999999886752
"DIRC3"	0	0	0	0	0	0	0	0	0	0.950759490987556	0.985995633293627	0.997941352294918	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997879529213	0.999999999886752
"DSCR4"	0	0	0	0	0	0	0	0	0	0.950172437360972	0.98827547974192	0.997941634514362	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997880110762	0.999999999886752
"SCP2D1"	0	0	0	0	0	0	0	0	0	0.949730922313735	0.990361173972424	0.997941832330769	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999788051834	0.999999999886752
"UBE2D1"	0	0	0	0	0	0	0	0	0	0.951929516898148	0.982421793466231	0.997942322969086	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997881529076	0.999999999886752
"C20orf166"	0	0	0	0	0	0	0	0	0	0.95042491359447	0.987363426347711	0.997943938690382	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997884855826	0.999999999886752
"PFN4"	0	0	0	0	0	0	0	0	0	0.951085045272885	0.985029120080965	0.997944506713376	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997886024757	0.999999999886752
"CDKN2AIPNL"	0	0	0	0	0	0	0	0	0	0.950459195624073	0.987346004761985	0.997946263378267	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999788963774	0.999999999886752
"UBE2D3"	0	0	0	0	0	0	0	0	0	0.952148416198375	0.981983436284148	0.997946586415836	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997890301804	0.999999999886752
"C19orf33"	0	0	0	0	0	0	0	0	0	0.951189660110623	0.984783080246827	0.997946716959327	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997890570131	0.999999999886752
"APOC4"	0	0	0	0	0	0	0	0	0	0.95044024641608	0.987464104809883	0.997947119823897	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997891398095	0.999999999886752
"EPGN"	0	0	0	0	0	0	0	0	0	0.951653763978136	0.983422479273366	0.997948230783157	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997893680487	0.999999999886752
"RPS23"	0	0	0	0	0	0	0	0	0	0.950787600522447	0.986228840672754	0.997948604862799	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999789444873	0.999999999886752
"CLPS"	0	0	0	0	0	0	0	0	0	0.950338436806397	0.988000205715341	0.997949493047668	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997896272225	0.999999999886752
"FXYD7"	0	0	0	0	0	0	0	0	0	0.951563871995646	0.983752196970219	0.997949880499065	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997897067437	0.999999999886752
"CTD-2547L24.3"	0	0	0	0	0	0	0	0	0	0.950584295001321	0.987051144312756	0.997950073090546	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997897462659	0.999999999886752
"MCCD1"	0	0	0	0	0	0	0	0	0	0.95008215365883	0.989281169830204	0.997952250999137	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997901929418	0.999999999886752
"PRED57"	0	0	0	0	0	0	0	0	0	0.950579274659467	0.987232307238093	0.997953335400208	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997904151687	0.999999999886752
"SNRPF"	0	0	0	0	0	0	0	0	0	0.951140161136084	0.985283065173306	0.99795465149588	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997906847186	0.999999999886752
"RP11-944L7.5"	0	0	0	0	0	0	0	0	0	0.951347588532422	0.984619492793471	0.997954887115785	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997907329576	0.999999999886752
"AC024257.1"	0	0	0	0	0	0	0	0	0	0.949740036891038	0.991248708208118	0.997955346400171	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997908269721	0.999999999886752
"AC005481.5"	0	0	0	0	0	0	0	0	0	0.950003467818977	0.989878357997703	0.997955828734724	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997909256821	0.999999999886752
"ATP5G3"	0	0	0	0	0	0	0	0	0	0.951299160980501	0.984856231337505	0.997956847953389	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999791134189	0.999999999886752
"TOMM20"	0	0	0	0	0	0	0	0	0	0.951961543837359	0.982875290293007	0.99795708025457	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997911816976	0.999999999886752
"SAA4"	0	0	0	0	0	0	0	0	0	0.950956044933804	0.986026213746132	0.997957202778967	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997912067532	0.999999999886752
"LEPROT"	0	0	0	0	0	0	0	0	0	0.950990516607747	0.985914613633659	0.997957403855421	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999791247869	0.999999999886752
"APOC1"	0	0	0	0	0	0	0	0	0	0.950788788698307	0.986873361864388	0.99796228731347	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997922451875	0.999999999886752
"AC137056.1"	0	0	0	0	0	0	0	0	0	0.950472571384297	0.988165984948573	0.997963045430252	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997923997987	0.999999999886752
"FAM216B"	0	0	0	0	0	0	0	0	0	0.95072363867588	0.987164392096975	0.997963168561346	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997924249048	0.999999999886752
"SRP19"	0	0	0	0	0	0	0	0	0	0.95192072051073	0.983243160698658	0.997963769491833	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997925474109	0.999999999886752
"KRTAP5-11"	0	0	0	0	0	0	0	0	0	0.949269624296536	0.995884493216128	0.997964764745835	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997927502246	0.999999999886752
"UCN2"	0	0	0	0	0	0	0	0	0	0.949539858209492	0.993374878397033	0.997965127572613	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999792824137	0.999999999886752
"C5orf48"	0	0	0	0	0	0	0	0	0	0.950809231188262	0.986939625270765	0.997965228319553	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997928446581	0.999999999886752
"DCDC2C"	0	0	0	0	0	0	0	0	0	0.952594294926101	0.981482164371976	0.997965596733353	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997929196915	0.999999999886752
"KRBOX1"	0	0	0	0	0	0	0	0	0	0.951829567627084	0.983578549586177	0.997965600502793	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997929204591	0.999999999886752
"AC009060.1"	0	0	0	0	0	0	0	0	0	0.9493818048635	0.99488033066805	0.997966431235579	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997930896009	0.999999999886752
"C19orf83"	0	0	0	0	0	0	0	0	0	0.949964351348592	0.990793610430134	0.997966620504764	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997931281275	0.999999999886752
"CGA"	0	0	0	0	0	0	0	0	0	0.951243891031446	0.985478390154292	0.997967085105212	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997932226838	0.999999999886752
"GUCA2A"	0	0	0	0	0	0	0	0	0	0.950914955093572	0.986642993363639	0.997967249560677	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997932561489	0.999999999886752
"TXNRD3NB"	0	0	0	0	0	0	0	0	0	0.950657207239819	0.987662507639112	0.99796785024677	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997933783595	0.999999999886752
"UBE2D2"	0	0	0	0	0	0	0	0	0	0.95276445455005	0.981166468587497	0.997969003128794	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997936128142	0.999999999886752
"LSM1"	0	0	0	0	0	0	0	0	0	0.951429095591965	0.984956290063886	0.997969146996111	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997936420623	0.999999999886752
"TP53AIP1"	0	0	0	0	0	0	0	0	0	0.950608934227561	0.987989956718265	0.997970354843236	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997938875346	0.999999999886752
"SAA2"	0	0	0	0	0	0	0	0	0	0.95125957670752	0.985576848855482	0.997970520985655	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997939212885	0.999999999886752
"PXT1"	0	0	0	0	0	0	0	0	0	0.950874264054454	0.9870243194569	0.997971981186003	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997942178274	0.999999999886752
"RP11-242G20.1"	0	0	0	0	0	0	0	0	0	0.951001445936523	0.986567033868592	0.997972320313063	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997942866671	0.999999999886752
"KRTAP1-4"	0	0	0	0	0	0	0	0	0	0.949631980874679	0.993374649977937	0.997972425026561	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997943079206	0.999999999886752
"TIMM10B"	0	0	0	0	0	0	0	0	0	0.95139887617823	0.985240074392585	0.997973470474433	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997945200535	0.999999999886752
"C7orf69"	0	0	0	0	0	0	0	0	0	0.951118813285566	0.986266691021945	0.997974950765425	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997948202334	0.999999999886752
"CXCL6"	0	0	0	0	0	0	0	0	0	0.950937699133325	0.986940977900446	0.997975174545585	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997948655934	0.999999999886752
"LBH"	0	0	0	0	0	0	0	0	0	0.951078610179893	0.986428867708483	0.997975332613433	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997948976306	0.999999999886752
"TP53TG3D"	0	0	0	0	0	0	0	0	0	0.950521278042872	0.988640336855829	0.997975459447149	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997949233354	0.999999999886752
"MRPS6"	0	0	0	0	0	0	0	0	0	0.951417788115995	0.985279937840287	0.997975835944213	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997949996289	0.999999999886752
"LCE1D"	0	0	0	0	0	0	0	0	0	0.949685412389095	0.993347400429015	0.997976369225504	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999795107669	0.999999999886752
"FKSG63"	0	0	0	0	0	0	0	0	0	0.949455119205035	0.995488422065679	0.997976850708576	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997952051905	0.999999999886752
"LCE1B"	0	0	0	0	0	0	0	0	0	0.949701107601266	0.993416474731411	0.997978326918364	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997955040431	0.999999999886752
"AL391421.1"	0	0	0	0	0	0	0	0	0	0.950207266324833	0.99037595545093	0.997979512458372	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997957438927	0.999999999886752
"CCDC58"	0	0	0	0	0	0	0	0	0	0.952024497152272	0.983549517079613	0.997979577736664	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997957570952	0.999999999886752
"RP11-552F3.12"	0	0	0	0	0	0	0	0	0	0.950521049812954	0.988974571147748	0.997981306832615	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997961066492	0.999999999886752
"SYS1-DBNDD2"	0	0	0	0	0	0	0	0	0	0.951146006787552	0.986497719015546	0.997981972006508	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999796241041	0.999999999886752
"LY6G6C"	0	0	0	0	0	0	0	0	0	0.950578566641114	0.988795217084562	0.997982651420811	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997963782641	0.999999999886752
"C5orf56"	0	0	0	0	0	0	0	0	0	0.95057881215247	0.988924215650664	0.997984923592863	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997968368447	0.999999999886752
"FABP5"	0	0	0	0	0	0	0	0	0	0.951767430537261	0.984551716613181	0.997985209828097	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997968945774	0.999999999886752
"MT1E"	0	0	0	0	0	0	0	0	0	0.95080165607576	0.988007991956501	0.997985624836069	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997969782685	0.999999999886752
"LACRT"	0	0	0	0	0	0	0	0	0	0.951560521989488	0.98523486702946	0.99798567534871	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997969884538	0.999999999886752
"RP11-10A14.4"	0	0	0	0	0	0	0	0	0	0.950844849233479	0.987868098763876	0.99798631749318	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997971179123	0.999999999886752
"SPANXN4"	0	0	0	0	0	0	0	0	0	0.951286326989143	0.986225491299443	0.997986908452846	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997972370153	0.999999999886752
"IFI27L2"	0	0	0	0	0	0	0	0	0	0.950987691303433	0.987344289752296	0.997987157622566	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997972872229	0.999999999886752
"RPL22"	0	0	0	0	0	0	0	0	0	0.951856304894403	0.984367152030262	0.99798744239588	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999797344597	0.999999999886752
"FCER1G"	0	0	0	0	0	0	0	0	0	0.951701019744858	0.984890329677398	0.997988285086586	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997975143286	0.999999999886752
"PYY"	0	0	0	0	0	0	0	0	0	0.951117206658054	0.986925562600969	0.997988674332098	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999797592705	0.999999999886752
"COX6A1"	0	0	0	0	0	0	0	0	0	0.950951318636006	0.987603031089242	0.997989436564609	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997977461401	0.999999999886752
"TOMM7"	0	0	0	0	0	0	0	0	0	0.951319127890209	0.986232658346406	0.997989573445794	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997977736877	0.999999999886752
"AC139100.2"	0	0	0	0	0	0	0	0	0	0.950766859943067	0.988381572964592	0.997989848009772	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997978289385	0.999999999886752
"G0S2"	0	0	0	0	0	0	0	0	0	0.950476629354394	0.989701598484843	0.997990003910308	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997978603072	0.999999999886752
"SAA1"	0	0	0	0	0	0	0	0	0	0.951799776489695	0.98465327208535	0.997990112608466	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997978821769	0.999999999886752
"ZNF738"	0	0	0	0	0	0	0	0	0	0.95216129003571	0.983635984859858	0.997992100356703	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999798281896	0.999999999886752
"POLR1D"	0	0	0	0	0	0	0	0	0	0.950908492716853	0.987963236188831	0.997993033488206	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997984694042	0.999999999886752
"TMEM242"	0	0	0	0	0	0	0	0	0	0.951174655888923	0.986940226916326	0.997993385586085	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997985401338	0.999999999886752
"AP003041.2"	0	0	0	0	0	0	0	0	0	0.951183542968511	0.986954756715573	0.997994364807731	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997987367752	0.999999999886752
"ACN9"	0	0	0	0	0	0	0	0	0	0.951086083824666	0.987483485008773	0.997997475762556	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997993608609	0.999999999886752
"AC068987.1"	0	0	0	0	0	0	0	0	0	0.950458431926227	0.99031952178591	0.99799826488201	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997995190113	0.999999999886752
"ADAMTSL4-AS1"	0	0	0	0	0	0	0	0	0	0.950307537286865	0.991148616247798	0.997998541936715	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999799574522	0.999999999886752
"CXCL3"	0	0	0	0	0	0	0	0	0	0.950916085973097	0.98827567470057	0.997999439162953	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997997542377	0.999999999886752
"SELT"	0	0	0	0	0	0	0	0	0	0.950768524711672	0.988923060941399	0.997999610735084	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997997885946	0.999999999886752
"BTF3L4"	0	0	0	0	0	0	0	0	0	0.951448964290779	0.986244301376056	0.997999744396022	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999997998153579	0.999999999886752
"DKFZP779J2370"	0	0	0	0	0	0	0	0	0	0.950075479513818	0.992769120800693	0.99800080410701	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998000274832	0.999999999886752
"C12orf39"	0	0	0	0	0	0	0	0	0	0.952471067269333	0.983106959561907	0.998001517472441	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998001702162	0.999999999886752
"AC022431.2"	0	0	0	0	0	0	0	0	0	0.951770547200263	0.985238012498084	0.998001701068298	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998002069425	0.999999999886752
"CHCHD1"	0	0	0	0	0	0	0	0	0	0.951294610033478	0.986967523696565	0.998003136995003	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998004940674	0.999999999886752
"PCBD2"	0	0	0	0	0	0	0	0	0	0.951413761378687	0.986540455929179	0.998003376265038	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998005418912	0.999999999886752
"DKFZP779L1853"	0	0	0	0	0	0	0	0	0	0.950190942085407	0.992223346144043	0.998003433339258	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999800553298	0.999999999886752
"SRP14"	0	0	0	0	0	0	0	0	0	0.952521154459345	0.983049486065593	0.998003731205156	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999800612824	0.999999999886752
"CTD-2215E18.1"	0	0	0	0	0	0	0	0	0	0.951251833416365	0.987232792938474	0.998005226634024	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998009115381	0.999999999886752
"TMEM60"	0	0	0	0	0	0	0	0	0	0.950609741523966	0.990044010254865	0.998005787420411	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998010234982	0.999999999886752
"EIF1AY"	0	0	0	0	0	0	0	0	0	0.952783413764298	0.982424071792584	0.998006312457156	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998011282924	0.999999999886752
"HIST1H4E"	0	0	0	0	0	0	0	0	0	0.95096264536217	0.988544489603328	0.998007913913524	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99999801447763	0.999999999886752
"CRCT1"	0	0	0	0	0	0	0	0	0	0.949818963989689	0.995881783181249	0.998008314002362	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998015275356	0.999999999886752
"PIN4"	0	0	0	0	0	0	0	0	0	0.951560628600654	0.986271405850583	0.998008838555923	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998016321006	0.999999999886752
"CKLF-CMTM1"	0	0	0	0	0	0	0	0	0	0.951312357684384	0.987194233512032	0.998009087541263	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998016817239	0.999999999886752
"OTOR"	0	0	0	0	0	0	0	0	0	0.951529147599153	0.986410044581156	0.998009410597691	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998017461005	0.999999999886752
"AC017081.1"	0	0	0	0	0	0	0	0	0	0.949875209284196	0.99548842206723	0.998010086987243	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998018808532	0.999999999886752
"ARPP19"	0	0	0	0	0	0	0	0	0	0.951741484048517	0.985739363541923	0.998010905327036	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998020438244	0.999999999886752
"PDCD5"	0	0	0	0	0	0	0	0	0	0.952009444487277	0.984874232002572	0.998011238287411	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998021101137	0.999999999886752
"DNAJC24"	0	0	0	0	0	0	0	0	0	0.952047938271594	0.984766357051002	0.998011572440768	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998021766294	0.999999999886752
"GS1-259H13.10"	0	0	0	0	0	0	0	0	0	0.950963591553329	0.988749829781388	0.998011641871172	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998021904487	0.999999999886752
"AC073333.1"	0	0	0	0	0	0	0	0	0	0.949901623841372	0.995488422065413	0.998012167547066	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998022950621	0.999999999886752
"FKSG68"	0	0	0	0	0	0	0	0	0	0.949855850873925	0.996057665719434	0.998012333663059	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998023281146	0.999999999886752
"KCNE2"	0	0	0	0	0	0	0	0	0	0.950431682943935	0.991466106180618	0.998012552731465	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998023716991	0.999999999886752
"AL583828.1"	0	0	0	0	0	0	0	0	0	0.950560244571125	0.990836324230523	0.998013818520876	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998026234381	0.999999999886752
"TLX1NB"	0	0	0	0	0	0	0	0	0	0.950288420669519	0.992462384603341	0.998013926741735	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998026449535	0.999999999886752
"OSTN"	0	0	0	0	0	0	0	0	0	0.951335963499908	0.987372478591628	0.998014447343704	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998027484381	0.999999999886752
"TXNDC17"	0	0	0	0	0	0	0	0	0	0.952153989999626	0.984586597214001	0.998015235750124	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998029051048	0.999999999886752
"IQCF6"	0	0	0	0	0	0	0	0	0	0.950358108580262	0.992158892096945	0.998015709236533	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998029991629	0.999999999886752
"C12orf54"	0	0	0	0	0	0	0	0	0	0.953232588950005	0.981603375445211	0.998016330332314	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998031225094	0.999999999886752
"VAMP5"	0	0	0	0	0	0	0	0	0	0.950911890960823	0.98925768346064	0.998016411108757	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998031385484	0.999999999886752
"DYNLRB2"	0	0	0	0	0	0	0	0	0	0.951736107949905	0.986102046532421	0.998018504315864	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998035539475	0.999999999886752
"RP11-399J13.3"	0	0	0	0	0	0	0	0	0	0.951831630329945	0.985803455197692	0.998019165416365	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998036850523	0.999999999886752
"C10orf25"	0	0	0	0	0	0	0	0	0	0.951317587464236	0.987688384405591	0.998019218119759	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998036955022	0.999999999886752
"B2M"	0	0	0	0	0	0	0	0	0	0.951748200597096	0.986125157664632	0.998019924617786	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998038355578	0.999999999886752
"PRM3"	0	0	0	0	0	0	0	0	0	0.950565230308493	0.991339065942236	0.998021230638727	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998040943307	0.999999999886752
"KIAA0087"	0	0	0	0	0	0	0	0	0	0.951132140114279	0.988664760684305	0.998023102847647	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998044649891	0.999999999886752
"MRPL52"	0	0	0	0	0	0	0	0	0	0.952797076030776	0.983029701597418	0.998023730748924	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998045892218	0.999999999886752
"LCE1A"	0	0	0	0	0	0	0	0	0	0.950224322284284	0.99401763733564	0.998025397861052	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998049188748	0.999999999886752
"XCL1"	0	0	0	0	0	0	0	0	0	0.951285762340016	0.988178993873125	0.998026064318788	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998050505815	0.999999999886752
"BEX1"	0	0	0	0	0	0	0	0	0	0.951005755971997	0.989421375411341	0.998026381784677	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998051133042	0.999999999886752
"CCL15"	0	0	0	0	0	0	0	0	0	0.95152187408933	0.987278919215635	0.998026779148896	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998051917983	0.999999999886752
"CCL15-CCL14"	0	0	0	0	0	0	0	0	0	0.95152187408933	0.987278919215635	0.998026779148896	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998051917983	0.999999999886752
"LCE1C"	0	0	0	0	0	0	0	0	0	0.950246825534363	0.994017637330985	0.998027158027632	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998052666261	0.999999999886752
"RPS12"	0	0	0	0	0	0	0	0	0	0.95291041260454	0.982892847850796	0.998028470423897	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998055257106	0.999999999886752
"C1orf210"	0	0	0	0	0	0	0	0	0	0.950545168884241	0.992055692868558	0.998028999869013	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998056301812	0.999999999886752
"NUPR1L"	0	0	0	0	0	0	0	0	0	0.950914159715235	0.990033846543022	0.998029186417451	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998056669845	0.999999999886752
"XCL2"	0	0	0	0	0	0	0	0	0	0.951327484547323	0.988178993873782	0.998029257174045	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998056809428	0.999999999886752
"COX20"	0	0	0	0	0	0	0	0	0	0.95267760851546	0.983588754759153	0.998029490720067	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998057270114	0.999999999886752
"TBCA"	0	0	0	0	0	0	0	0	0	0.953107267770707	0.982397748852419	0.998029531576462	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.9999980573507	0.999999999886752
"AL589739.1"	0	0	0	0	0	0	0	0	0	0.951179835380045	0.988845299776748	0.998029947234663	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999998058170463	0.999999999886752
